x_local,y_local,utm_e,utm_n,lon,lat,rl
258.893,544.039,706365.820,954261.940,76.8753235,8.6282699,88.322
258.913,250.449,706365.840,953968.350,76.8753105,8.6256157,72.723
258.953,321.959,706365.880,954039.860,76.8753141,8.6262622,74.386
258.963,306.579,706365.890,954024.480,76.8753135,8.6261232,74.365
259.003,642.019,706365.930,954359.920,76.8753288,8.6291557,100.553
259.023,447.789,706365.950,954165.690,76.8753203,8.6273997,80.935
259.033,386.489,706365.960,954104.390,76.8753177,8.6268456,76.333
259.213,203.789,706366.140,953921.690,76.8753112,8.6251939,73.547
259.213,333.299,706366.140,954051.200,76.8753170,8.6263647,74.456
259.263,294.819,706366.190,954012.720,76.8753157,8.6260168,72.577
259.333,520.389,706366.260,954238.290,76.8753264,8.6280561,85.891
259.343,178.159,706366.270,953896.060,76.8753112,8.6249622,80.555
259.473,159.219,706366.400,953877.120,76.8753116,8.6247909,81.661
259.513,525.369,706366.440,954243.270,76.8753283,8.6281011,87.332
259.543,386.309,706366.470,954104.210,76.8753223,8.6268439,74.899
259.573,360.849,706366.500,954078.750,76.8753215,8.6266137,74.551
259.733,500.279,706366.660,954218.180,76.8753291,8.6278742,80.462
259.783,303.859,706366.710,954021.760,76.8753208,8.6260985,72.511
259.973,441.839,706366.900,954159.740,76.8753287,8.6273459,80.081
259.993,183.579,706366.920,953901.480,76.8753174,8.6250111,80.431
260.063,198.219,706366.990,953916.120,76.8753187,8.6251435,74.200
260.063,316.839,706366.990,954034.740,76.8753240,8.6262159,74.451
260.073,404.799,706367.000,954122.700,76.8753280,8.6270111,79.378
260.253,327.079,706367.180,954044.980,76.8753261,8.6263084,74.571
260.443,246.529,706367.370,953964.430,76.8753243,8.6255802,72.608
260.693,341.579,706367.620,954059.480,76.8753308,8.6264395,74.403
260.713,238.589,706367.640,953956.490,76.8753264,8.6255084,72.413
260.893,166.139,706367.820,953884.040,76.8753248,8.6248534,81.523
260.903,224.419,706367.830,953942.320,76.8753275,8.6253803,72.182
260.913,519.909,706367.840,954237.810,76.8753407,8.6280517,85.049
261.003,337.879,706367.930,954055.780,76.8753334,8.6264060,74.325
261.093,191.039,706368.020,953908.940,76.8753277,8.6250785,79.926
261.133,200.249,706368.060,953918.150,76.8753285,8.6251618,74.093
261.243,215.789,706368.170,953933.690,76.8753302,8.6253023,73.164
261.243,317.919,706368.170,954035.820,76.8753347,8.6262256,74.451
261.253,406.279,706368.180,954124.180,76.8753388,8.6270244,77.632
261.353,305.689,706368.280,954023.590,76.8753352,8.6261150,73.048
261.403,549.339,706368.330,954267.240,76.8753465,8.6283177,88.206
261.443,619.709,706368.370,954337.610,76.8753500,8.6289539,96.657
261.573,523.129,706368.500,954241.030,76.8753469,8.6280807,86.070
261.583,532.579,706368.510,954250.480,76.8753474,8.6281662,88.274
261.663,203.549,706368.590,953921.450,76.8753334,8.6251916,73.821
261.673,42.679,706368.600,953760.580,76.8753264,8.6237373,72.210
261.743,232.649,706368.670,953950.550,76.8753355,8.6254547,72.407
261.773,272.659,706368.700,953990.560,76.8753375,8.6258164,72.237
261.793,318.449,706368.720,954036.350,76.8753397,8.6262303,74.448
261.793,394.699,706368.720,954112.600,76.8753431,8.6269197,75.654
261.823,186.639,706368.750,953904.540,76.8753341,8.6250387,80.631
261.823,498.639,706368.750,954216.540,76.8753481,8.6278593,80.379
261.893,541.509,706368.820,954259.410,76.8753506,8.6282469,88.263
261.903,323.529,706368.830,954041.430,76.8753410,8.6262763,74.377
261.973,255.269,706368.900,953973.170,76.8753386,8.6256592,72.810
262.003,193.649,706368.930,953911.550,76.8753361,8.6251021,79.690
262.043,479.749,706368.970,954197.650,76.8753492,8.6276885,81.088
262.043,504.189,706368.970,954222.090,76.8753503,8.6279095,80.557
262.113,507.059,706369.040,954224.960,76.8753511,8.6279354,80.456
262.123,521.449,706369.050,954239.350,76.8753518,8.6280655,84.631
262.163,158.569,706369.090,953876.470,76.8753360,8.6247849,82.439
262.213,357.919,706369.140,954075.820,76.8753453,8.6265871,74.513
262.293,348.209,706369.220,954066.110,76.8753456,8.6264994,74.405
262.363,188.599,706369.290,953906.500,76.8753391,8.6250564,80.635
262.373,220.829,706369.300,953938.730,76.8753407,8.6253478,72.656
262.423,331.249,706369.350,954049.150,76.8753460,8.6263460,74.448
262.443,425.749,706369.370,954143.650,76.8753504,8.6272003,81.900
262.463,640.289,706369.390,954358.190,76.8753602,8.6291399,98.368
262.493,367.719,706369.420,954085.620,76.8753483,8.6266757,78.148
262.563,352.089,706369.490,954069.990,76.8753482,8.6265344,74.353
262.753,422.459,706369.680,954140.360,76.8753531,8.6271706,81.874
262.773,215.749,706369.700,953933.650,76.8753441,8.6253018,73.104
262.783,643.799,706369.710,954361.700,76.8753633,8.6291716,100.592
262.853,313.179,706369.780,954031.080,76.8753491,8.6261826,74.993
262.923,258.669,706369.850,953976.570,76.8753473,8.6256899,72.811
262.933,340.069,706369.860,954057.970,76.8753511,8.6264257,74.350
262.933,348.959,706369.860,954066.860,76.8753515,8.6265061,74.557
262.993,414.779,706369.920,954132.680,76.8753549,8.6271011,80.977
263.053,420.339,706369.980,954138.240,76.8753557,8.6271514,81.073
263.093,321.829,706370.020,954039.730,76.8753517,8.6262608,74.496
263.143,404.339,706370.070,954122.240,76.8753558,8.6270068,77.572
263.153,393.209,706370.080,954111.110,76.8753554,8.6269061,79.136
263.153,489.029,706370.080,954206.930,76.8753597,8.6277724,80.001
263.173,489.019,706370.100,954206.920,76.8753599,8.6277723,80.204
263.253,240.619,706370.180,953958.520,76.8753495,8.6255267,72.571
263.293,425.409,706370.220,954143.310,76.8753581,8.6271972,83.310
263.353,291.949,706370.280,954009.850,76.8753527,8.6259907,72.623
263.773,163.749,706370.700,953881.650,76.8753508,8.6248317,82.404
264.053,236.979,706370.980,953954.880,76.8753566,8.6254937,72.491
264.133,415.489,706371.060,954133.390,76.8753653,8.6271075,82.089
264.163,513.499,706371.090,954231.400,76.8753700,8.6279936,81.418
264.203,216.969,706371.130,953934.870,76.8753571,8.6253128,73.767
264.213,415.319,706371.140,954133.220,76.8753660,8.6271060,82.287
264.233,414.989,706371.160,954132.890,76.8753662,8.6271030,82.042
264.253,518.639,706371.180,954236.540,76.8753710,8.6280400,83.248
264.333,222.659,706371.260,953940.560,76.8753585,8.6253642,72.409
264.433,627.459,706371.360,954345.360,76.8753775,8.6290238,97.178
264.453,213.239,706371.380,953931.140,76.8753592,8.6252791,73.586
264.483,500.359,706371.410,954218.260,76.8753723,8.6278748,80.611
264.493,505.099,706371.420,954223.000,76.8753726,8.6279176,80.716
264.503,350.449,706371.430,954068.350,76.8753658,8.6265195,74.361
264.513,316.479,706371.440,954034.380,76.8753644,8.6262124,74.110
264.533,244.329,706371.460,953962.230,76.8753613,8.6255601,72.611
264.553,230.319,706371.480,953948.220,76.8753609,8.6254335,72.387
264.553,261.759,706371.480,953979.660,76.8753623,8.6257177,72.751
264.603,266.979,706371.530,953984.880,76.8753630,8.6257649,72.890
264.653,191.019,706371.580,953908.920,76.8753600,8.6250782,80.910
264.793,186.459,706371.720,953904.360,76.8753611,8.6250370,81.832
264.853,256.709,706371.780,953974.610,76.8753648,8.6256720,72.707
264.973,311.029,706371.900,954028.930,76.8753683,8.6261631,73.594
265.013,267.229,706371.940,953985.130,76.8753667,8.6257671,72.967
265.073,253.119,706372.000,953971.020,76.8753666,8.6256396,72.761
265.113,204.049,706372.040,953921.950,76.8753648,8.6251960,74.486
265.173,196.109,706372.100,953914.010,76.8753650,8.6251242,79.653
265.203,546.349,706372.130,954264.250,76.8753809,8.6282905,88.245
265.253,52.019,706372.180,953769.920,76.8753593,8.6238216,73.572
265.353,249.859,706372.280,953967.760,76.8753690,8.6256101,72.775
265.403,283.789,706372.330,954001.690,76.8753710,8.6259168,72.564
265.483,530.469,706372.410,954248.370,76.8753827,8.6281469,87.634
265.493,348.539,706372.420,954066.440,76.8753747,8.6265022,74.331
265.503,329.249,706372.430,954047.150,76.8753739,8.6263278,74.419
265.553,556.719,706372.480,954274.620,76.8753845,8.6283842,87.694
265.593,471.819,706372.520,954189.720,76.8753811,8.6276167,81.348
265.593,539.039,706372.520,954256.940,76.8753841,8.6282244,88.238
265.673,521.939,706372.600,954239.840,76.8753841,8.6280698,85.680
265.673,645.129,706372.600,954363.030,76.8753896,8.6291835,100.603
265.703,299.519,706372.630,954017.420,76.8753744,8.6260590,72.429
265.833,270.359,706372.760,953988.260,76.8753743,8.6257954,72.721
265.833,454.139,706372.760,954172.040,76.8753825,8.6274569,81.866
265.843,218.509,706372.770,953936.410,76.8753721,8.6253267,73.267
265.843,616.699,706372.770,954334.600,76.8753898,8.6289265,97.203
265.843,616.719,706372.770,954334.620,76.8753898,8.6289266,95.941
265.883,408.939,706372.810,954126.840,76.8753809,8.6270482,79.740
266.033,194.729,706372.960,953912.630,76.8753727,8.6251117,80.537
266.073,318.769,706373.000,954036.670,76.8753786,8.6262330,74.207
266.183,520.129,706373.110,954238.030,76.8753886,8.6280534,82.996
266.293,521.239,706373.220,954239.140,76.8753897,8.6280634,83.315
266.323,554.889,706373.250,954272.790,76.8753914,8.6283676,88.305
266.523,346.619,706373.450,954064.520,76.8753840,8.6264848,74.437
266.593,492.769,706373.520,954210.670,76.8753911,8.6278060,80.993
266.603,215.089,706373.530,953932.990,76.8753788,8.6252957,74.230
266.683,520.699,706373.610,954238.600,76.8753932,8.6280585,82.793
266.763,363.539,706373.690,954081.440,76.8753869,8.6266377,74.386
266.813,282.589,706373.740,954000.490,76.8753837,8.6259059,72.358
266.843,512.149,706373.770,954230.050,76.8753943,8.6279812,80.946
266.853,334.329,706373.780,954052.230,76.8753864,8.6263737,74.251
267.073,220.299,706374.000,953938.200,76.8753833,8.6253428,73.281
267.113,502.639,706374.040,954220.540,76.8753963,8.6278953,80.720
267.133,235.369,706374.060,953953.270,76.8753845,8.6254790,72.456
267.133,395.009,706374.060,954112.910,76.8753917,8.6269222,75.926
267.173,562.069,706374.100,954279.970,76.8753995,8.6284325,92.441
267.243,645.819,706374.170,954363.720,76.8754039,8.6291897,100.626
267.373,207.479,706374.300,953925.380,76.8753855,8.6252269,74.794
267.543,643.699,706374.470,954361.600,76.8754065,8.6291705,99.059
267.613,76.309,706374.540,953794.210,76.8753818,8.6240410,76.441
267.713,227.529,706374.640,953945.430,76.8753895,8.6254081,72.524
267.723,260.959,706374.650,953978.860,76.8753910,8.6257103,72.585
267.783,263.629,706374.710,953981.530,76.8753917,8.6257345,72.594
267.783,341.819,706374.710,954059.720,76.8753952,8.6264413,74.470
267.793,188.579,706374.720,953906.480,76.8753885,8.6250560,81.932
267.833,35.629,706374.760,953753.530,76.8753820,8.6236733,71.262
267.833,319.979,706374.760,954037.880,76.8753947,8.6262439,75.369
267.953,373.119,706374.880,954091.020,76.8753981,8.6267243,73.784
267.983,626.639,706374.910,954344.540,76.8754097,8.6290162,96.856
268.013,71.329,706374.940,953789.230,76.8753852,8.6239960,75.938
268.023,608.919,706374.950,954326.820,76.8754093,8.6288560,95.812
268.053,210.719,706374.980,953928.620,76.8753918,8.6252561,74.752
268.223,386.669,706375.150,954104.570,76.8754012,8.6268468,73.974
268.263,301.199,706375.190,954019.100,76.8753977,8.6260741,72.657
268.303,323.709,706375.230,954041.610,76.8753991,8.6262776,74.420
268.403,146.949,706375.330,953864.850,76.8753921,8.6246796,85.155
268.423,66.349,706375.350,953784.250,76.8753887,8.6239510,75.436
268.443,201.139,706375.370,953919.040,76.8753949,8.6251695,79.078
268.623,162.719,706375.550,953880.620,76.8753948,8.6248222,84.115
268.723,197.169,706375.650,953915.070,76.8753973,8.6251336,80.852
268.723,355.419,706375.650,954073.320,76.8754043,8.6265643,74.441
268.823,61.359,706375.750,953779.260,76.8753921,8.6239058,74.934
268.843,165.709,706375.770,953883.610,76.8753970,8.6248492,84.214
268.913,401.039,706375.840,954118.940,76.8754081,8.6269767,77.216
268.923,190.639,706375.850,953908.540,76.8753988,8.6250746,81.971
269.003,327.199,706375.930,954045.100,76.8754056,8.6263091,74.340
269.143,535.409,706376.070,954253.310,76.8754162,8.6281914,87.655
269.143,560.489,706376.070,954278.390,76.8754173,8.6284181,88.283
269.243,407.259,706376.170,954125.160,76.8754114,8.6270329,80.697
269.283,363.359,706376.210,954081.260,76.8754098,8.6266360,74.344
269.343,525.849,706376.270,954243.750,76.8754176,8.6281050,83.445
269.383,493.319,706376.310,954211.220,76.8754165,8.6278109,82.386
269.443,186.009,706376.370,953903.910,76.8754033,8.6250327,83.112
269.473,640.469,706376.400,954358.370,76.8754239,8.6291412,98.469
269.483,185.759,706376.410,953903.660,76.8754037,8.6250304,83.294
269.493,327.659,706376.420,954045.560,76.8754101,8.6263133,76.110
269.503,518.859,706376.430,954236.760,76.8754187,8.6280418,82.790
269.663,544.109,706376.590,954262.010,76.8754213,8.6282700,87.843
269.743,410.839,706376.670,954128.740,76.8754161,8.6270652,81.452
269.773,558.699,706376.700,954276.600,76.8754230,8.6284019,88.697
269.783,558.689,706376.710,954276.590,76.8754230,8.6284018,88.702
270.023,217.729,706376.950,953935.630,76.8754100,8.6253194,74.486
270.033,257.239,706376.960,953975.140,76.8754119,8.6256766,72.848
270.033,647.039,706376.960,954364.940,76.8754293,8.6292006,100.673
270.073,646.929,706377.000,954364.830,76.8754296,8.6291996,99.994
270.093,210.239,706377.020,953928.140,76.8754103,8.6252517,75.405
270.133,349.789,706377.060,954067.690,76.8754169,8.6265133,74.614
270.143,327.409,706377.070,954045.310,76.8754160,8.6263110,73.932
270.183,225.769,706377.110,953943.670,76.8754118,8.6253921,73.162
270.223,514.169,706377.150,954232.070,76.8754251,8.6279994,81.170
270.243,349.779,706377.170,954067.680,76.8754179,8.6265132,74.615
270.243,489.449,706377.170,954207.350,76.8754241,8.6277759,81.519
270.253,489.439,706377.180,954207.340,76.8754242,8.6277758,81.510
270.303,337.649,706377.230,954055.550,76.8754179,8.6264035,74.570
270.453,349.589,706377.380,954067.490,76.8754198,8.6265115,74.566
270.483,332.029,706377.410,954049.930,76.8754193,8.6263527,74.202
270.523,346.019,706377.450,954063.920,76.8754203,8.6264792,74.461
270.583,358.899,706377.510,954076.800,76.8754214,8.6265956,74.508
270.633,306.299,706377.560,954024.200,76.8754195,8.6261201,72.892
270.723,287.359,706377.650,954005.260,76.8754195,8.6259489,72.453
270.863,635.549,706377.790,954353.450,76.8754363,8.6290966,97.787
270.923,569.199,706377.850,954287.100,76.8754339,8.6284968,93.033
270.953,319.199,706377.880,954037.100,76.8754230,8.6262367,74.115
271.033,45.099,706377.960,953763.000,76.8754115,8.6237587,72.698
271.063,233.549,706377.990,953951.450,76.8754202,8.6254624,72.371
271.123,242.689,706378.050,953960.590,76.8754211,8.6255450,72.849
271.183,294.809,706378.110,954012.710,76.8754240,8.6260162,72.489
271.213,127.459,706378.140,953845.360,76.8754168,8.6245033,85.194
271.263,443.659,706378.190,954161.560,76.8754314,8.6273619,81.249
271.493,414.149,706378.420,954132.050,76.8754321,8.6270951,82.723
271.503,194.229,706378.430,953912.130,76.8754224,8.6251069,81.390
271.683,359.129,706378.610,954077.030,76.8754314,8.6265977,74.139
271.853,502.159,706378.780,954220.060,76.8754393,8.6278907,80.890
271.933,205.209,706378.860,953923.110,76.8754268,8.6252062,77.266
271.953,316.599,706378.880,954034.500,76.8754320,8.6262132,73.284
272.013,280.239,706378.940,953998.140,76.8754309,8.6258845,72.135
272.103,237.439,706379.030,953955.340,76.8754298,8.6254975,72.859
272.123,523.909,706379.050,954241.810,76.8754427,8.6280873,85.201
272.143,235.929,706379.070,953953.830,76.8754301,8.6254839,73.479
272.173,249.609,706379.100,953967.510,76.8754310,8.6256075,72.814
272.173,469.809,706379.100,954187.710,76.8754408,8.6275982,80.813
272.193,523.659,706379.120,954241.560,76.8754434,8.6280851,83.859
272.213,516.609,706379.140,954234.510,76.8754432,8.6280213,82.774
272.263,507.439,706379.190,954225.340,76.8754433,8.6279384,80.966
272.393,630.229,706379.320,954348.130,76.8754499,8.6290485,97.335
272.443,550.659,706379.370,954268.560,76.8754468,8.6283291,88.130
272.483,328.689,706379.410,954046.590,76.8754373,8.6263224,74.204
272.493,523.859,706379.420,954241.760,76.8754461,8.6280869,82.887
272.603,500.389,706379.530,954218.290,76.8754461,8.6278747,81.179
272.653,264.569,706379.580,953982.470,76.8754360,8.6257428,72.053
272.693,515.169,706379.620,954233.070,76.8754475,8.6280083,81.337
272.713,230.159,706379.640,953948.060,76.8754350,8.6254317,73.057
272.903,222.229,706379.830,953940.130,76.8754364,8.6253600,74.511
272.963,355.979,706379.890,954073.880,76.8754429,8.6265691,74.491
272.973,418.969,706379.900,954136.870,76.8754458,8.6271386,83.846
272.983,490.499,706379.910,954208.400,76.8754491,8.6277852,81.946
272.993,333.769,706379.920,954051.670,76.8754422,8.6263683,74.382
273.043,195.659,706379.970,953913.560,76.8754365,8.6251198,81.993
273.063,297.769,706379.990,954015.670,76.8754412,8.6260429,72.602
273.123,604.449,706380.050,954322.350,76.8754554,8.6288154,94.592
273.243,541.299,706380.170,954259.200,76.8754537,8.6282445,87.749
273.253,289.839,706380.180,954007.740,76.8754426,8.6259712,72.227
273.363,255.949,706380.290,953973.850,76.8754421,8.6256648,72.780
273.363,372.269,706380.290,954090.170,76.8754472,8.6267164,73.398
273.373,372.279,706380.300,954090.180,76.8754473,8.6267165,73.537
273.403,274.599,706380.330,953992.500,76.8754433,8.6258334,72.002
273.423,192.799,706380.350,953910.700,76.8754398,8.6250939,82.507
273.503,235.479,706380.430,953953.380,76.8754424,8.6254797,72.585
273.863,230.949,706380.790,953948.850,76.8754455,8.6254388,73.255
273.973,530.629,706380.900,954248.530,76.8754599,8.6281480,83.173
